Gender,Branch,CGPA,Backlogs,SSC_Marks,HSC_Marks,Internships,Projects,Workshops/Certifications,TechnicalSkillScore,CodingPlatformScore,GitHubScore,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,InterviewRoundsCleared,CompanyTier,PlacementStatus,HasPortfolio,WillingToRelocate,PreferredRoleCategory,ExpectedCTC
1,0,7.6,1,79,82,1,3,0,53.7,48.2,7.6,81.0,4.7,1,1,2,2,1,1,0,0,4.9
1,0,7.9,0,81,88,1,3,2,61.4,50.6,8.1,90.0,4.6,1,1,1,3,1,1,2,2,6.6
0,4,7.9,0,70,83,2,3,2,63.8,44.4,6.4,90.0,4.8,1,1,4,1,1,0,1,2,7.4
1,0,8.5,0,78,81,2,3,2,77.7,57.8,6.2,90.0,4.8,1,0,2,2,1,1,2,1,8.2
0,6,7.6,1,71,62,0,1,0,48.7,39.0,4.7,82.0,4.1,0,1,0,0,0,1,1,6,6.9
0,4,8.4,0,77,82,1,3,2,68.5,60.1,6.5,90.0,4.1,1,1,2,2,1,0,1,3,8.4
1,6,7.8,0,55,71,1,1,2,44.9,36.8,3.5,67.8,3.9,0,0,0,0,0,0,1,2,6.6
1,11,7.8,1,60,59,1,1,0,39.9,24.9,4.0,73.1,4.6,1,1,0,0,0,1,0,5,4.5
1,6,7.5,0,56,81,2,2,1,45.2,51.8,5.1,78.1,4.2,1,1,0,1,0,1,1,0,7.1
0,4,8.6,0,55,78,0,3,2,57.4,63.7,5.4,85.0,4.6,0,1,3,2,1,0,1,4,9.1
0,0,7.3,0,60,69,0,2,0,34.3,25.7,4.8,83.0,4.5,0,0,0,0,0,1,1,2,4.9
1,6,7.6,0,85,86,1,1,2,50.8,44.4,5.7,82.7,3.8,1,0,3,2,1,0,0,9,4.4
1,6,8.5,1,73,83,2,3,1,76.9,68.5,5.9,88.5,4.7,1,1,3,1,1,1,2,4,8.6
1,7,8.4,0,75,69,1,0,0,51.3,37.5,1.9,83.1,4.7,0,0,0,0,0,0,1,5,6.3
1,4,6.5,0,75,73,1,2,1,26.3,23.5,3.5,89.0,4.6,0,1,0,0,0,0,1,0,3.4
0,8,6.5,1,60,66,1,1,0,20.0,16.4,2.6,79.2,4.1,0,0,1,3,1,0,1,8,2.3
1,3,8.7,0,89,83,0,3,1,70.6,49.5,6.6,90.0,4.6,1,1,4,1,1,1,1,8,6.9
1,6,6.6,0,60,87,2,3,0,35.5,45.6,8.6,84.1,4.6,0,1,0,0,0,0,1,2,4.4
0,5,8.3,0,75,80,2,3,2,73.1,57.3,6.5,90.0,4.8,1,0,2,2,1,1,0,8,7.4
1,2,7.0,0,79,82,2,3,2,43.7,54.0,6.5,84.0,4.8,1,1,1,3,1,1,2,0,6.1
0,10,7.8,0,55,68,0,2,0,40.6,35.2,4.4,79.4,4.3,0,1,1,0,0,0,0,0,5.9
0,7,8.2,0,68,86,1,1,2,44.8,22.3,1.1,89.9,4.3,1,0,0,0,0,0,0,0,5.1
1,7,6.5,0,72,70,1,2,0,34.1,24.5,2.8,70.9,4.4,0,1,2,3,1,0,0,3,3.1
1,4,7.1,1,62,86,2,2,2,36.9,45.7,4.1,83.0,4.8,1,1,2,2,1,0,1,5,4.3
1,6,8.4,1,82,87,0,3,3,64.2,48.4,7.1,90.0,4.7,1,1,2,1,1,0,1,6,6.8
1,4,7.6,1,81,66,1,3,1,54.8,52.4,8.1,75.0,3.9,1,1,3,2,1,0,2,0,7.8
0,10,8.2,0,70,72,1,2,1,44.0,34.4,4.4,80.5,4.4,1,1,0,1,0,0,1,2,6.5
1,8,8.2,0,56,85,0,2,1,48.3,29.8,2.8,80.0,4.8,1,1,1,2,1,0,1,9,8.3
1,6,7.9,1,55,67,0,2,2,49.1,43.7,7.2,83.5,4.4,1,1,0,0,0,0,1,3,7.7
1,6,8.3,0,62,67,1,2,3,66.0,48.6,8.3,84.7,4.3,1,1,0,0,0,1,1,2,9.3
1,4,7.4,0,79,71,2,3,2,53.4,42.3,4.6,83.0,4.2,0,1,0,0,0,0,2,5,5.1
1,4,7.8,0,80,63,1,2,0,35.5,14.4,6.4,76.0,4.4,1,1,0,0,0,0,2,0,5.3
1,3,8.4,0,65,86,2,2,0,70.5,58.5,4.1,79.0,4.6,0,1,3,2,1,1,2,6,8.2
1,7,7.5,0,55,60,1,1,2,49.3,36.8,4.2,62.5,4.4,0,0,0,0,0,0,2,4,5.6
1,11,8.5,0,59,71,2,3,0,82.2,65.1,7.0,70.3,3.9,1,1,0,1,0,0,2,1,10.5
0,1,8.4,0,78,69,2,3,2,68.2,63.3,7.5,85.0,4.1,1,0,3,1,1,1,1,8,8.2
1,8,8.2,1,81,88,2,3,0,54.2,45.6,4.2,85.1,4.7,1,1,1,3,1,0,1,8,7.7
0,2,7.5,1,59,69,1,1,0,32.3,36.2,1.1,64.0,4.3,0,0,0,0,0,1,2,4,6.6
1,4,7.2,1,61,73,1,1,1,31.5,19.1,3.4,72.0,4.5,1,1,0,0,0,1,0,3,3.1
1,0,7.5,0,79,81,1,3,2,52.9,51.8,5.3,78.0,4.7,1,1,0,0,0,1,1,1,5.4
1,5,8.2,0,81,87,2,3,2,67.9,43.9,6.3,90.0,4.8,1,1,1,3,1,1,2,3,6.9
1,9,7.0,0,63,63,0,3,0,20.1,25.0,5.7,79.1,4.1,0,1,1,0,0,0,1,7,2.4
1,0,7.4,0,57,71,1,1,0,38.1,42.8,2.4,79.0,3.6,0,1,0,0,0,0,0,7,5.1
1,11,8.0,0,68,69,1,2,0,55.4,33.1,4.0,88.8,3.6,0,1,0,0,0,1,1,7,7.7
1,4,8.2,0,71,88,1,2,2,52.8,45.9,5.0,90.0,4.8,1,1,2,2,1,1,0,4,5.0
1,5,7.5,0,71,80,2,3,1,56.1,36.3,5.7,86.0,4.4,1,1,1,3,1,0,1,8,5.7
1,4,8.1,0,85,83,1,3,2,72.9,62.9,6.7,90.0,4.7,1,1,4,1,1,1,1,5,8.0
0,0,8.1,0,85,80,2,3,2,70.1,54.8,8.5,87.0,4.6,1,1,3,1,1,1,1,5,7.4
0,5,7.7,0,72,88,2,2,0,55.6,50.9,5.2,73.0,4.3,1,1,3,2,1,1,1,8,6.3
0,3,6.7,0,67,60,0,1,0,20.0,13.5,1.7,71.0,4.3,0,0,0,0,0,0,0,1,2.9
0,11,8.1,0,55,73,2,1,0,48.0,33.4,2.0,80.9,4.4,0,0,0,1,0,0,1,1,6.2
1,4,8.2,0,83,82,2,3,2,60.4,50.7,5.7,82.0,4.8,0,1,2,2,1,1,0,6,7.3
0,3,6.5,0,58,66,0,1,1,20.0,13.8,2.7,63.0,3.7,0,0,0,0,0,1,1,1,2.4
0,9,6.5,2,65,82,2,1,2,20.0,18.3,3.8,86.6,4.7,1,0,3,1,1,1,1,8,2.0
1,1,7.3,0,55,65,1,1,0,35.2,8.4,1.3,77.0,3.7,0,0,0,0,0,0,0,1,3.1
1,1,7.9,1,79,88,0,3,2,47.8,49.9,5.3,90.0,4.5,1,0,4,1,1,0,2,3,7.2
0,5,7.3,0,55,70,1,2,0,35.1,30.8,3.7,70.0,3.8,0,0,0,0,0,0,1,8,4.2
1,5,6.8,1,71,87,1,3,2,43.2,41.3,9.3,79.0,4.4,1,1,2,2,1,1,1,8,2.5
1,3,8.4,0,80,80,2,3,2,72.6,61.7,7.5,90.0,4.8,1,1,3,1,1,0,1,8,8.8
0,2,8.2,0,70,84,1,3,0,60.7,43.6,5.6,90.0,4.4,0,1,0,0,0,1,0,7,8.3
1,1,6.5,0,62,72,1,1,2,20.0,12.2,4.2,85.0,4.3,1,0,1,3,1,0,0,8,2.0
1,7,7.8,1,55,66,1,1,1,38.9,40.3,0.0,67.3,4.1,0,0,0,0,0,0,2,2,5.7
1,3,8.2,0,70,84,0,3,2,63.5,56.7,7.3,90.0,4.8,1,1,4,1,1,1,1,2,6.8
0,6,7.4,0,55,71,1,2,1,50.7,43.3,6.5,77.3,4.5,0,1,0,0,0,1,2,2,6.2
1,7,8.9,0,65,74,2,2,2,90.0,71.7,7.5,82.7,4.4,1,1,3,3,1,1,1,3,10.3
1,1,6.5,0,80,82,1,1,3,20.0,5.5,2.8,87.0,4.2,1,1,2,2,1,0,2,9,2.0
1,0,7.6,0,74,65,0,1,0,32.0,31.4,3.7,76.0,3.5,1,1,2,2,1,0,2,7,4.7
1,5,6.5,0,69,62,0,3,1,24.4,10.2,7.0,75.0,4.3,0,0,1,3,1,0,0,8,2.0
0,7,7.5,0,85,64,1,0,2,32.2,25.2,3.8,83.3,4.2,1,0,1,0,0,0,0,5,5.5
0,0,6.5,2,55,60,1,2,0,27.6,27.9,3.9,80.0,3.8,0,1,0,0,0,0,1,5,2.6
1,7,6.5,1,56,68,1,1,0,23.8,24.1,2.2,68.0,4.5,0,1,1,0,0,0,1,8,2.8
0,10,7.5,0,55,66,2,2,1,36.7,25.0,1.3,69.3,3.9,0,0,0,0,0,0,1,7,5.8
1,2,7.5,0,55,63,1,1,1,30.6,23.9,0.8,70.0,3.8,0,0,0,0,0,0,0,8,4.2
1,2,7.9,0,62,65,1,3,1,51.3,60.2,4.1,75.0,3.7,0,1,0,0,0,1,2,8,6.9
1,0,7.6,2,55,69,1,2,1,42.3,34.4,4.4,76.0,3.9,0,0,0,0,0,0,0,1,4.3
0,0,6.6,1,62,65,1,1,0,20.0,22.6,2.6,75.0,4.8,0,0,0,0,0,0,2,0,3.1
0,8,7.9,0,74,88,0,3,2,46.9,35.1,6.1,80.5,4.3,1,1,0,0,0,0,1,4,6.9
0,3,7.6,0,81,83,0,2,0,35.3,37.2,6.7,85.0,4.2,1,1,1,3,1,1,0,8,3.9
1,6,7.7,1,74,88,1,3,1,49.0,46.3,4.8,78.3,4.7,1,1,1,0,0,0,2,2,6.9
0,0,7.9,1,55,67,1,1,0,45.1,43.1,2.7,61.0,4.4,1,1,0,0,0,0,1,3,6.3
0,0,8.4,0,75,80,2,3,2,71.6,58.2,8.0,90.0,4.5,1,1,2,2,1,1,2,2,7.4
1,0,7.6,0,64,68,1,2,2,41.1,32.3,5.0,79.0,4.2,0,1,0,0,0,1,2,4,4.5
1,4,8.7,0,60,65,2,1,1,63.6,41.2,4.1,63.0,4.0,1,1,0,0,0,0,0,4,7.6
1,0,7.5,0,65,71,1,2,1,39.0,31.7,4.1,79.0,4.6,0,1,0,0,0,0,0,0,6.1
0,0,7.8,1,84,76,2,3,2,69.8,56.8,5.6,82.0,4.6,1,0,0,0,0,1,0,5,6.8
0,11,8.1,0,68,63,1,2,1,56.9,42.5,4.5,83.8,4.5,1,1,1,3,1,1,0,7,6.6
1,4,7.6,0,82,65,1,2,1,48.8,40.9,3.8,80.0,4.8,0,1,0,0,0,0,2,7,5.3
1,2,8.3,0,79,80,1,3,2,56.2,41.7,8.1,90.0,4.8,1,1,4,1,1,0,2,9,6.6
0,8,8.2,1,74,80,2,3,1,53.2,44.3,5.3,90.0,3.6,1,1,3,2,1,1,1,6,6.2
1,0,7.5,0,57,84,1,3,1,43.5,42.6,6.9,87.0,4.5,1,1,3,1,1,0,2,1,4.3
1,9,8.3,0,80,83,1,3,2,70.1,54.9,7.3,87.1,4.6,1,1,1,0,0,1,2,8,10.1
1,1,7.4,0,76,82,2,3,2,52.4,45.3,9.5,78.0,4.3,1,1,0,0,0,1,0,6,6.2
1,5,7.5,1,65,71,1,1,0,26.2,23.7,1.9,67.0,3.4,0,0,0,0,0,0,0,8,5.9
0,3,6.5,1,56,64,1,1,1,20.0,15.3,0.8,75.0,3.8,0,1,0,0,0,0,2,6,2.2
1,2,7.5,0,55,70,0,2,2,25.9,23.9,3.1,80.0,4.8,0,1,2,3,1,0,2,6,3.4
1,0,8.7,0,71,78,2,3,0,71.1,56.7,6.0,80.0,4.1,1,1,1,3,1,1,0,2,8.8
0,6,7.4,0,68,68,1,1,0,50.8,47.6,5.4,83.2,4.0,1,1,1,1,0,1,1,2,7.0
1,5,6.5,0,80,64,1,2,0,29.3,21.1,3.9,74.0,4.0,0,1,3,2,1,0,0,0,3.1
0,0,7.4,0,60,61,1,1,0,37.4,53.4,2.2,67.0,4.4,0,1,0,0,0,0,1,9,4.3
1,2,8.3,0,64,74,1,1,0,54.4,47.8,3.3,88.0,4.1,0,0,0,0,0,0,1,8,7.5
0,7,6.7,1,75,70,1,1,1,21.7,7.6,2.3,82.8,3.7,1,1,0,1,0,0,0,7,2.0
1,2,7.7,0,62,63,1,2,0,44.0,48.3,3.6,68.0,3.9,0,1,0,0,0,0,2,0,5.9
1,7,6.7,1,56,62,1,2,1,22.6,19.2,2.9,70.0,3.4,0,0,0,0,0,0,1,1,3.0
1,1,7.7,0,55,65,0,1,0,38.3,17.3,1.9,73.0,3.6,0,0,0,0,0,0,1,6,4.5
1,9,8.6,0,68,80,2,3,1,81.5,46.8,6.4,75.7,4.8,1,1,0,0,0,1,1,8,9.0
0,0,7.6,1,83,74,0,3,0,50.9,43.2,7.4,80.0,4.4,1,1,0,0,0,0,1,1,5.1
1,6,8.5,0,81,81,2,3,0,80.5,64.9,6.9,90.0,4.4,1,1,4,1,1,1,1,5,9.4
0,8,7.6,1,67,69,2,3,0,40.5,34.7,3.4,73.5,4.1,0,1,0,0,0,0,0,4,6.2
0,3,8.2,0,72,69,1,1,0,41.0,33.6,2.3,79.0,4.2,0,0,0,0,0,1,2,6,6.1
0,11,7.4,0,57,77,1,1,1,33.1,18.0,1.9,80.0,4.5,0,1,0,1,0,0,1,6,5.7
1,4,8.5,0,81,85,2,3,2,66.0,59.7,7.7,77.0,4.5,1,1,3,2,1,1,1,9,6.7
1,4,7.7,1,86,79,2,3,2,69.8,67.8,5.8,89.0,4.8,1,1,2,3,1,0,2,9,7.8
1,9,6.9,0,68,65,1,3,1,31.3,21.4,4.6,79.0,4.5,0,1,3,3,1,0,2,8,3.8
1,2,6.5,1,60,59,0,1,0,20.0,24.0,3.1,72.0,3.6,0,0,0,0,0,1,0,6,2.5
1,7,7.5,2,83,61,0,2,0,38.8,37.2,3.1,85.9,4.3,0,0,0,1,0,0,0,7,4.4
1,2,7.5,0,56,66,1,2,0,39.5,32.1,2.9,75.0,3.9,0,0,0,0,0,0,1,8,5.0
1,6,8.7,0,80,66,0,3,2,66.9,60.6,7.4,82.8,4.5,1,1,3,3,1,1,0,2,7.5
1,6,7.7,0,79,66,1,2,0,55.7,47.3,5.6,81.4,4.7,1,1,2,3,1,1,2,0,6.3
0,4,6.8,1,55,68,1,2,0,21.7,16.0,4.2,67.0,3.2,0,0,0,0,0,0,1,1,3.0
0,10,8.4,1,63,67,1,2,2,46.5,35.9,2.2,73.4,4.7,1,0,1,0,0,0,0,8,5.6
0,4,8.0,0,78,83,1,1,0,44.4,31.1,3.4,75.0,3.6,1,1,1,3,1,1,1,0,4.1
1,4,8.3,0,82,86,2,3,2,69.6,63.6,8.1,90.0,4.8,1,1,3,1,1,0,1,5,7.2
1,2,8.2,0,75,73,1,3,0,66.1,42.6,7.0,68.0,3.8,1,1,2,2,1,1,1,8,7.6
1,8,6.7,1,64,64,1,3,2,35.6,20.8,6.4,84.5,4.2,1,1,1,0,0,1,0,8,3.0
1,5,6.7,1,58,71,1,1,0,23.9,16.9,2.7,85.0,4.0,0,1,0,0,0,0,2,8,2.6
1,0,7.8,0,69,80,1,2,0,47.1,42.7,5.6,77.0,4.4,1,1,0,0,0,1,2,0,6.1
0,2,8.1,0,89,85,2,3,2,63.7,55.9,7.1,90.0,4.8,1,1,3,2,1,1,2,8,5.9
0,2,8.7,0,75,86,2,3,2,80.3,66.5,6.5,90.0,4.6,1,1,2,2,1,1,1,1,9.5
0,11,7.5,0,62,74,0,1,1,22.6,41.5,1.5,78.4,4.3,0,0,0,0,0,0,1,7,5.1
1,5,7.4,0,59,69,1,1,1,21.8,16.7,2.5,77.0,3.9,0,1,0,0,0,0,2,4,3.2
1,9,7.4,0,60,60,0,0,1,25.8,33.6,0.8,67.3,4.3,0,1,1,0,0,0,1,8,4.6
0,11,8.3,0,83,85,1,3,2,62.3,64.5,8.0,74.5,3.8,1,1,1,3,1,1,1,8,7.4
0,5,7.8,1,75,85,1,3,1,60.6,35.7,7.9,89.0,4.8,1,1,4,1,1,0,2,8,5.7
1,2,7.9,0,68,82,2,3,2,69.0,42.9,7.1,79.0,4.3,1,0,1,3,1,1,2,2,7.2
0,5,7.9,0,79,63,0,2,0,33.7,14.1,5.3,75.0,4.3,0,0,0,0,0,0,2,8,4.8
1,5,6.5,1,66,61,0,1,0,20.0,30.1,3.0,74.0,4.1,1,0,0,0,0,0,1,1,2.2
1,4,7.5,0,65,65,2,3,0,56.1,43.0,6.6,81.0,3.9,1,1,0,0,0,0,1,1,7.0
0,10,8.4,0,56,62,2,1,0,47.4,33.4,2.0,79.5,4.6,1,0,0,1,0,1,1,8,6.1
0,9,8.0,1,69,86,2,3,1,62.6,66.0,5.4,90.0,4.8,1,1,4,3,1,1,1,0,8.0
0,7,7.8,0,71,88,1,2,1,56.5,47.5,6.1,83.4,4.2,0,1,0,0,0,0,0,4,5.2
1,0,8.1,0,78,83,2,3,2,60.1,53.3,6.4,90.0,4.8,1,1,3,2,1,0,2,1,7.4
0,10,8.3,0,75,80,1,3,2,57.2,49.1,5.3,90.0,3.6,1,1,4,2,1,0,1,8,6.8
1,3,6.6,2,62,72,0,1,0,20.0,19.6,3.0,78.0,4.8,0,0,0,0,0,1,1,8,2.9
0,7,7.4,1,78,65,0,2,0,44.2,25.1,4.5,81.4,4.7,0,0,0,0,0,1,2,7,5.8
1,10,7.5,1,55,72,1,1,0,40.3,43.6,0.5,81.5,3.8,0,1,1,3,1,0,2,7,3.7
0,9,7.6,1,59,73,1,2,0,48.6,39.7,7.0,70.3,4.8,0,1,0,0,0,0,0,6,6.6
1,2,8.1,0,57,68,2,3,2,66.3,39.2,6.4,78.0,4.5,0,1,2,2,1,1,1,8,6.6
1,2,8.4,0,66,87,1,1,2,54.3,49.0,1.1,90.0,4.8,0,1,2,2,1,1,1,4,7.5
1,2,6.6,0,79,66,0,3,0,25.5,30.5,5.4,86.0,4.8,0,0,0,0,0,1,0,4,3.4
0,5,8.4,0,75,87,2,3,2,74.8,60.8,8.0,89.0,4.5,1,1,4,1,1,1,0,2,8.3
1,0,6.7,2,87,67,1,3,1,38.3,38.4,6.7,88.0,4.3,1,0,0,0,0,0,1,2,5.0
1,0,7.7,0,72,79,1,2,0,43.1,32.9,3.9,86.0,4.5,0,1,3,2,1,1,2,4,3.2
0,3,8.5,0,72,82,1,3,1,65.0,59.5,7.6,84.0,3.9,1,1,2,2,1,1,2,4,7.4
1,3,7.5,0,55,64,0,1,1,40.7,40.6,2.5,72.0,4.6,1,1,0,0,0,0,1,0,4.3
1,3,7.2,0,71,83,0,2,0,35.6,41.2,5.0,69.0,4.1,1,1,0,0,0,1,1,7,6.4
0,2,8.8,0,61,67,1,2,0,66.8,53.8,4.4,76.0,4.2,1,0,0,0,0,0,0,8,8.8
1,3,6.8,0,62,69,1,2,2,20.0,28.8,4.6,70.0,4.0,1,1,0,0,0,1,2,8,3.4
1,2,8.6,0,80,87,1,2,2,63.6,47.1,4.7,90.0,4.8,1,1,3,1,1,0,2,0,7.6
0,10,6.7,0,61,65,1,1,0,21.8,19.0,3.8,69.5,3.7,1,0,0,1,0,0,2,8,2.5
1,3,7.6,0,58,74,1,2,0,43.9,35.6,4.7,74.0,3.7,0,1,1,3,1,0,1,7,4.8
1,4,8.0,1,76,88,2,3,2,62.0,43.7,6.9,90.0,4.8,1,1,2,2,1,0,1,5,6.5
1,3,7.4,0,80,70,0,2,2,30.1,49.9,6.3,78.0,3.8,0,1,0,0,0,1,1,7,5.6
0,8,8.0,0,83,67,2,2,2,45.6,41.0,4.2,83.0,4.1,1,0,3,1,1,1,1,8,4.9
1,6,8.7,1,79,80,0,3,2,80.8,58.9,7.4,86.1,4.8,1,1,3,2,1,1,1,4,7.3
1,0,7.5,0,55,67,1,1,0,36.2,17.8,1.8,70.0,4.5,0,0,0,0,0,0,0,9,6.2
1,0,7.6,2,60,71,0,1,0,31.7,19.7,2.1,80.0,3.9,0,0,0,0,0,1,0,7,3.7
1,2,8.5,0,79,85,1,3,0,64.2,58.8,6.9,85.0,4.2,1,0,0,0,0,1,1,5,8.5
1,2,8.4,0,69,87,1,3,2,64.1,56.4,7.9,90.0,4.8,1,1,3,2,1,1,2,3,7.8
1,2,8.0,0,55,71,1,1,1,51.4,49.8,0.8,77.0,4.7,0,1,0,0,0,1,2,0,7.9
0,9,7.4,0,55,67,2,2,0,52.2,35.8,5.3,66.0,3.9,0,0,0,0,0,0,2,7,4.8
0,5,7.4,0,63,73,0,1,0,21.4,38.9,1.3,79.0,4.3,0,0,0,0,0,0,0,8,4.3
1,7,8.3,1,60,79,1,1,1,59.9,52.3,3.8,80.0,4.1,1,0,0,0,0,0,2,6,8.6
1,4,8.5,0,80,70,1,3,1,80.0,52.4,8.3,82.0,4.7,1,1,3,1,1,0,1,0,9.3
0,4,8.0,0,59,72,1,2,0,49.1,41.0,5.1,85.0,4.3,0,1,0,0,0,1,0,6,5.9
0,5,6.5,2,75,72,2,3,2,36.0,37.9,6.2,80.0,4.2,0,1,0,0,0,1,1,8,4.5
1,4,8.9,0,64,74,2,3,2,87.5,72.8,7.8,80.0,4.4,1,1,3,2,1,1,0,0,9.4
0,7,8.2,0,79,86,2,3,2,65.5,61.6,5.9,88.1,4.6,1,1,4,2,1,1,2,6,7.6
1,4,7.2,0,79,74,1,2,1,33.5,28.4,4.3,75.0,4.6,1,1,0,0,0,0,2,7,6.1
0,2,7.8,0,70,67,2,2,0,56.4,44.0,4.8,69.0,3.7,0,0,0,0,0,1,1,2,6.0
0,4,7.2,0,74,71,0,2,1,30.6,30.6,3.2,60.0,3.6,0,0,0,0,0,0,1,5,4.3
1,0,6.5,2,76,81,2,3,2,39.3,42.2,4.9,86.0,4.4,1,1,0,0,0,1,1,5,3.6
1,0,8.2,0,71,87,1,1,2,49.2,34.3,2.7,90.0,4.8,1,1,2,3,1,1,0,5,6.2
1,9,8.0,0,87,80,1,3,2,59.5,43.2,6.0,89.3,4.8,1,1,1,2,1,1,1,8,7.1
1,5,8.4,0,78,70,1,1,2,45.5,34.8,3.3,87.0,4.1,0,0,0,0,0,0,2,8,6.5
1,2,7.9,0,82,87,0,3,1,49.7,29.3,5.3,90.0,4.4,1,1,3,2,1,0,2,2,4.9
1,2,7.9,0,74,80,2,3,2,67.4,71.2,7.4,90.0,4.8,1,1,3,2,1,0,0,6,7.0
0,3,6.9,0,70,66,1,2,1,40.1,28.6,5.4,68.0,3.8,1,1,0,0,0,1,1,8,3.7
1,2,6.5,1,66,70,1,2,2,20.0,23.0,4.9,75.0,4.1,1,1,1,3,1,0,0,6,2.0
0,3,8.1,0,88,84,1,3,2,69.9,48.4,7.7,86.0,4.6,1,1,2,2,1,0,0,8,7.6
1,7,6.6,1,71,71,0,1,1,21.4,13.9,3.3,88.5,4.1,0,1,0,0,0,0,0,4,2.6
0,8,7.0,0,61,58,0,0,1,21.6,31.4,2.7,69.8,4.0,0,0,0,1,0,0,0,8,5.0
1,0,6.8,1,61,71,1,1,0,20.0,9.6,1.5,67.0,4.1,1,0,0,0,0,0,1,1,2.7
1,8,6.7,1,56,82,1,3,0,25.2,34.7,3.2,89.1,4.7,0,1,0,0,0,1,1,9,4.5
0,5,8.3,0,78,79,2,3,0,56.1,49.9,7.3,90.0,4.6,1,0,1,3,1,1,2,8,6.6
0,4,8.4,0,72,61,2,3,2,66.2,44.7,6.2,86.0,4.4,1,1,3,2,1,0,1,0,7.4
1,2,8.0,0,83,83,2,3,0,64.9,61.2,6.0,90.0,4.3,0,1,2,2,1,0,0,6,7.1
1,0,7.8,0,55,69,0,1,2,29.9,25.3,2.9,76.0,4.3,1,0,0,0,0,0,2,8,5.9
1,5,7.6,0,79,67,1,1,2,42.6,38.9,3.4,87.0,4.1,1,1,3,2,1,0,2,8,6.6
1,2,6.5,2,86,72,0,3,1,23.6,19.3,6.7,67.0,3.5,1,1,1,3,1,1,0,8,3.4
1,4,7.9,0,76,63,0,1,1,36.0,24.8,2.2,69.0,3.6,1,1,0,0,0,0,1,3,4.3
1,11,6.8,0,55,61,1,3,0,26.8,37.8,6.1,66.3,3.6,1,1,3,2,1,0,0,5,3.8
1,0,8.3,1,77,82,2,3,2,70.3,40.9,7.8,84.0,4.8,1,1,2,2,1,1,2,4,8.2
1,11,7.7,0,79,71,2,3,1,54.7,50.2,7.4,75.0,4.5,1,1,1,0,0,1,1,5,8.0
1,2,6.9,1,82,85,2,1,2,23.1,22.1,3.4,90.0,4.8,1,1,1,3,1,0,0,6,3.1
1,0,8.4,0,83,80,2,3,2,81.6,62.9,7.1,89.0,4.1,1,1,2,2,1,1,2,0,10.1
1,3,7.8,0,70,84,2,3,2,50.9,47.2,5.5,90.0,4.7,1,1,3,2,1,0,2,6,6.1
1,4,8.2,0,55,70,1,2,1,57.9,51.1,3.6,79.0,3.8,1,1,0,0,0,1,0,3,7.8
1,0,7.8,1,71,83,1,1,2,34.8,37.8,2.6,90.0,4.0,1,1,0,0,0,1,1,9,5.3
1,6,7.7,2,56,73,1,2,0,35.8,36.3,4.5,71.6,4.8,1,1,0,0,0,0,1,0,4.7
0,10,8.0,1,77,66,0,1,0,32.1,43.9,1.8,77.5,4.5,0,1,0,0,0,1,0,1,7.7
0,5,7.2,1,79,82,2,3,0,52.7,52.2,4.2,85.0,4.8,0,1,0,0,0,0,1,9,5.1
1,0,8.0,0,57,61,1,1,3,41.0,42.4,3.3,84.0,4.0,0,1,0,0,0,0,2,3,7.1
1,4,8.4,0,75,87,1,3,2,61.0,48.4,7.3,90.0,4.8,1,1,3,2,1,1,2,7,6.7
0,7,7.5,0,72,67,1,3,2,50.9,43.5,8.4,87.2,4.8,1,1,2,2,1,1,2,6,5.9
1,1,7.7,0,56,59,1,2,0,52.9,43.0,3.3,69.0,3.5,0,1,0,0,0,1,1,8,6.7
0,5,7.6,0,89,82,2,3,2,54.3,49.5,7.1,90.0,4.7,1,1,2,2,1,1,1,2,6.5
0,4,7.7,0,70,70,2,1,0,38.0,21.5,2.9,71.0,4.5,1,1,0,0,0,0,1,4,5.7
1,5,6.5,1,55,64,2,1,0,20.0,22.2,2.1,86.0,3.4,0,1,0,0,0,0,2,8,3.2
1,4,8.3,0,76,88,0,3,2,58.2,58.4,7.6,84.0,4.4,1,1,1,3,1,1,0,4,8.3
1,4,7.9,0,81,80,2,3,2,64.7,50.1,7.9,88.0,4.7,1,0,1,3,1,1,0,1,5.7
1,3,8.2,0,75,83,2,3,2,71.0,57.3,6.8,84.0,4.8,1,1,1,3,1,1,0,8,7.9
0,4,6.5,0,55,65,0,1,1,20.0,26.0,0.6,68.0,4.1,0,0,0,0,0,0,2,5,3.3
1,2,6.5,0,55,73,1,1,0,20.0,22.2,2.7,66.0,3.9,0,0,0,0,0,0,1,7,3.1
1,7,8.3,0,78,86,2,3,3,77.0,54.0,5.4,86.5,4.6,1,0,2,2,1,1,1,6,8.4
1,2,7.8,0,82,78,2,3,2,59.6,38.8,8.1,87.0,4.8,1,0,2,3,1,1,1,8,6.1
1,8,8.3,1,73,84,2,3,2,59.4,33.9,7.9,89.9,4.8,1,1,0,0,0,1,2,8,7.6
1,4,8.0,0,55,75,0,2,1,51.8,49.1,3.7,89.0,4.3,0,1,0,0,0,1,0,0,7.1
0,0,8.3,0,71,83,2,2,2,57.0,58.3,4.7,90.0,4.8,1,1,3,2,1,0,1,0,7.0
1,2,8.6,0,79,85,2,3,2,74.7,59.6,8.3,89.0,4.8,1,1,0,0,0,1,2,6,10.1
1,0,8.6,0,70,83,1,3,2,75.3,65.4,5.6,88.0,4.8,1,1,1,3,1,1,1,5,9.2
