StudentID,Gender,Branch,CGPA,Backlogs,SSC_Marks,HSC_Marks,Internships,Projects,Workshops/Certifications,TechnicalSkillScore,CodingPlatformScore,GitHubScore,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,InterviewRoundsCleared,CompanyTier,PlacementStatus
5310,Female,CSE,8.0,0,55,66,1,1,0,49.3,53.3,3.3,83,4.7,No,No,0,None,NotPlaced
5311,Male,Civil,7.5,1,55,63,2,1,0,31.3,30.9,2.6,74,4.6,No,No,0,None,NotPlaced
5312,Male,ECE,7.7,0,64,69,1,2,0,48.3,35.8,5.4,90,4.8,No,Yes,2,Tier2,Placed
5313,Female,CSE,7.9,0,90,86,2,3,1,60.4,40.7,5.2,89,4.8,Yes,Yes,1,Tier3,Placed
5314,Female,CSE,8.4,0,74,86,2,3,2,71.1,64.0,7.3,83,4.5,Yes,Yes,1,Tier3,Placed
5315,Male,CSE,7.6,0,78,79,1,3,2,60.3,50.4,7.6,84,4.6,Yes,Yes,0,None,NotPlaced
5316,Male,Mechanical,6.9,0,56,65,1,2,1,22.7,20.3,3.3,68,4.5,Yes,Yes,0,None,NotPlaced
5317,Male,CSE,8.6,0,74,81,2,1,2,63.0,53.3,5.4,69,3.8,Yes,Yes,4,Tier1,Placed
5318,Female,CSE,7.9,0,55,58,1,3,2,59.8,49.1,5.4,66,4.1,No,No,0,None,NotPlaced
5319,Male,Mechanical,7.1,0,55,66,1,2,0,49.8,42.8,4.5,80,3.5,No,No,0,None,NotPlaced
5320,Male,ECE,8.2,0,80,86,2,2,2,54.6,35.5,5.9,88,4.2,Yes,Yes,0,None,NotPlaced
5321,Male,EEE,7.9,0,75,85,1,2,0,45.9,32.0,4.1,90,4.8,No,Yes,0,None,NotPlaced
5322,Male,Mechanical,6.6,0,58,66,1,2,0,27.1,31.5,6.4,73,4.3,Yes,No,0,None,NotPlaced
5323,Male,CSE,7.6,0,68,86,1,1,0,34.0,35.2,5.0,77,4.2,Yes,Yes,0,None,NotPlaced
5324,Female,EEE,8.7,0,74,83,1,3,3,70.7,60.6,5.9,89,4.8,Yes,Yes,0,None,NotPlaced
5325,Male,CSE,8.1,0,75,88,2,3,2,70.8,53.0,7.1,90,4.8,Yes,Yes,2,Tier2,Placed
5326,Male,ECE,8.1,0,80,86,2,3,2,64.7,59.2,7.9,86,4.5,Yes,Yes,0,None,NotPlaced
5327,Male,ECE,7.9,0,71,70,0,2,1,39.5,32.5,2.4,87,4.4,No,No,0,None,NotPlaced
5328,Male,CSE,8.6,0,78,84,0,3,2,69.6,65.9,8.1,75,4.0,Yes,Yes,3,Tier2,Placed
5329,Male,Civil,6.8,0,55,68,1,1,1,20.9,14.1,3.7,60,3.6,No,Yes,0,None,NotPlaced
5330,Male,ECE,8.3,0,55,67,1,1,1,47.4,35.9,3.3,77,3.6,No,Yes,0,None,NotPlaced
5331,Male,CSE,8.6,0,84,87,2,3,2,74.2,58.8,7.4,90,4.7,Yes,Yes,3,Tier1,Placed
5332,Male,Mechanical,7.6,0,60,73,1,3,0,46.4,46.5,7.5,80,4.6,No,Yes,3,Tier1,Placed
5333,Male,ECE,8.4,0,76,86,2,3,2,75.6,60.7,7.4,90,4.8,Yes,Yes,2,Tier3,Placed
5334,Male,ECE,7.5,1,55,67,0,1,2,26.2,25.2,0.7,73,3.9,No,Yes,2,Tier3,Placed
5335,Female,IT,8.6,0,75,83,2,3,3,72.2,54.4,6.5,78,4.7,Yes,Yes,4,Tier1,Placed
5336,Female,Mechanical,7.4,0,63,64,1,1,0,24.6,24.8,1.7,60,3.7,No,No,0,None,NotPlaced
5337,Male,CSE,8.0,0,60,85,1,3,0,61.0,49.1,6.9,77,4.7,Yes,Yes,2,Tier3,Placed
5338,Male,CSE,8.0,0,77,87,2,3,2,61.5,44.9,6.9,90,4.8,Yes,Yes,2,Tier2,Placed
5339,Female,ECE,6.7,1,81,59,0,1,2,20.0,21.2,2.7,69,4.4,Yes,No,0,None,NotPlaced
5340,Male,CSE,7.5,1,59,65,1,1,1,27.0,26.2,3.2,68,4.6,Yes,Yes,0,None,NotPlaced
5341,Female,EEE,6.7,0,61,61,1,2,2,23.8,42.3,5.5,76,3.8,No,Yes,0,None,NotPlaced
5342,Female,IT,7.7,1,58,64,1,1,1,36.0,26.9,2.2,73,3.7,No,Yes,0,None,NotPlaced
5343,Male,CSE,7.5,0,55,78,0,1,1,26.8,19.1,2.6,78,3.5,No,Yes,0,None,NotPlaced
5344,Male,CSE,7.6,1,60,69,1,1,0,33.1,31.8,0.0,71,4.1,No,Yes,0,None,NotPlaced
5345,Female,ECE,8.5,0,79,78,1,3,0,61.6,42.9,7.1,86,4.5,Yes,No,3,Tier1,Placed
5346,Male,Mechanical,6.5,0,55,70,1,1,0,20.0,12.5,3.1,79,4.0,No,No,0,None,NotPlaced
5347,Male,ECE,7.4,0,64,73,1,1,0,36.9,21.5,3.2,80,4.8,No,Yes,0,None,NotPlaced
5348,Male,EEE,7.4,0,55,71,0,2,0,39.2,28.0,5.1,75,3.5,No,Yes,0,None,NotPlaced
5349,Male,CSE,8.5,0,55,66,1,3,1,71.9,51.9,7.3,84,4.3,Yes,Yes,0,None,NotPlaced
5350,Female,ECE,7.7,0,59,64,1,1,0,39.4,23.7,2.4,71,3.5,No,Yes,0,None,NotPlaced
5351,Female,CSE,8.0,0,83,82,1,3,2,63.5,50.3,6.3,87,4.6,Yes,No,2,Tier2,Placed
5352,Female,ECE,8.3,0,76,86,1,3,2,59.4,29.9,7.8,81,4.7,Yes,Yes,0,None,NotPlaced
5353,Male,ECE,8.2,0,73,80,2,2,2,60.2,54.2,4.3,90,4.3,Yes,Yes,2,Tier2,Placed
5354,Male,Civil,7.4,1,74,63,1,2,1,33.4,25.3,4.7,71,4.7,No,Yes,0,None,NotPlaced
5355,Male,ECE,6.9,0,79,60,1,3,2,31.5,24.6,6.0,65,4.0,No,Yes,0,None,NotPlaced
5356,Male,EEE,8.4,0,71,81,1,1,0,52.8,48.7,3.0,78,4.8,Yes,No,0,None,NotPlaced
5357,Male,ECE,8.3,0,78,85,2,2,2,66.7,57.7,6.0,89,4.0,Yes,Yes,2,Tier2,Placed
5358,Female,Civil,7.3,0,56,66,1,2,0,36.0,26.6,4.6,72,4.3,No,Yes,0,None,NotPlaced
5359,Female,IT,7.8,0,62,69,0,1,0,42.2,39.5,3.3,71,3.8,Yes,No,0,None,NotPlaced
5360,Male,IT,7.5,0,77,82,1,1,2,34.1,42.5,2.5,69,4.3,Yes,No,0,None,NotPlaced
5361,Male,Mechanical,8.0,0,77,74,1,3,0,55.1,37.6,8.6,79,4.8,Yes,Yes,0,None,NotPlaced
5362,Male,CSE,8.5,0,79,86,2,3,2,68.6,62.2,7.3,90,4.8,Yes,Yes,1,Tier3,Placed
5363,Male,CSE,8.3,0,68,66,1,2,1,62.1,41.9,5.7,81,4.6,Yes,Yes,2,Tier2,Placed
5364,Female,CSE,8.4,0,61,68,0,2,0,54.6,54.9,5.1,81,4.4,Yes,Yes,2,Tier3,Placed
5365,Male,EEE,8.4,0,81,84,2,3,2,75.4,54.6,6.3,84,4.2,Yes,Yes,1,Tier3,Placed
5366,Female,CSE,8.5,0,72,74,0,2,0,42.7,31.0,4.4,79,4.5,No,No,0,None,NotPlaced
5367,Male,Mechanical,6.6,2,67,64,1,1,0,20.0,29.6,1.4,71,4.1,No,Yes,0,None,NotPlaced
5368,Male,IT,8.1,0,73,81,2,3,0,63.4,57.9,7.4,86,4.3,Yes,Yes,1,Tier3,Placed
5369,Female,CSE,6.8,1,56,72,1,1,0,20.0,14.5,0.0,66,3.5,No,No,0,None,NotPlaced
5370,Male,IT,7.6,1,64,65,2,2,0,47.7,42.0,3.6,84,4.3,No,No,0,None,NotPlaced
5371,Male,CSE,8.7,0,73,76,0,3,1,73.5,52.2,7.0,71,4.5,Yes,Yes,3,Tier2,Placed
5372,Male,ECE,8.2,0,82,68,0,3,2,69.3,43.1,5.0,81,4.7,No,No,0,None,NotPlaced
5373,Male,EEE,7.3,0,55,69,1,1,2,30.2,29.4,3.4,75,3.8,Yes,Yes,0,None,NotPlaced
5374,Female,ECE,8.0,0,76,83,2,3,0,60.5,47.1,6.6,84,4.6,Yes,Yes,2,Tier3,Placed
5375,Male,CSE,7.6,0,57,69,1,3,1,47.2,32.4,7.0,77,4.6,Yes,Yes,1,Tier3,Placed
5376,Female,ECE,7.7,2,77,65,0,3,1,52.8,55.0,6.4,85,4.3,Yes,Yes,2,Tier2,Placed
5377,Male,EEE,7.5,1,68,65,1,1,0,28.0,19.1,3.0,76,4.0,No,No,0,None,NotPlaced
5378,Male,EEE,7.3,1,62,70,1,1,0,32.1,30.5,2.5,76,4.4,No,Yes,0,None,NotPlaced
5379,Female,Mechanical,6.7,1,65,69,1,1,1,20.0,29.5,2.3,76,4.6,No,No,0,None,NotPlaced
5380,Male,IT,6.7,0,72,64,1,2,2,25.9,23.1,5.1,78,4.4,Yes,Yes,0,None,NotPlaced
5381,Male,Mechanical,8.4,0,83,84,1,3,2,59.2,43.7,9.5,90,4.8,Yes,Yes,1,Tier3,Placed
5382,Male,CSE,8.8,0,73,88,2,3,2,78.2,64.9,6.8,86,4.7,Yes,Yes,2,Tier2,Placed
5383,Male,CSE,6.5,0,79,63,1,1,1,20.0,25.3,1.3,85,3.9,No,No,0,None,NotPlaced
5384,Male,EEE,7.7,0,70,69,2,3,0,55.1,52.5,5.8,77,4.6,Yes,Yes,0,None,NotPlaced
5385,Male,Mechanical,8.5,0,71,78,2,2,0,70.6,72.0,5.9,85,4.5,Yes,Yes,2,Tier2,Placed
5386,Male,ECE,8.0,0,62,65,1,2,0,57.2,42.5,6.6,68,4.5,Yes,No,0,None,NotPlaced
5387,Male,CSE,8.2,0,76,86,1,3,2,64.1,54.5,6.2,90,4.7,Yes,Yes,3,Tier1,Placed
5388,Female,CSE,8.1,0,75,81,0,3,2,53.1,34.9,6.7,88,4.8,Yes,Yes,4,Tier1,Placed
5389,Male,IT,8.4,0,81,63,1,2,1,66.9,58.7,4.6,73,4.0,Yes,No,0,None,NotPlaced
5390,Female,Mechanical,8.3,0,66,68,1,3,1,62.1,51.0,6.9,67,3.7,Yes,Yes,0,None,NotPlaced
5391,Male,CSE,7.4,0,55,66,1,1,0,25.3,22.7,1.2,71,4.3,Yes,Yes,0,None,NotPlaced
5392,Male,EEE,8.5,0,80,81,1,1,2,56.5,41.5,3.8,77,4.3,Yes,Yes,2,Tier2,Placed
5393,Female,IT,7.8,0,66,70,1,2,1,49.3,38.4,5.2,74,4.2,No,Yes,0,None,NotPlaced
5394,Male,EEE,8.2,1,70,74,1,3,0,60.3,51.7,5.1,84,4.5,Yes,Yes,2,Tier2,Placed
5395,Female,Civil,7.0,0,78,86,1,1,2,23.5,15.4,4.8,74,4.5,Yes,Yes,0,None,NotPlaced
5396,Male,IT,8.4,0,80,80,0,1,2,48.2,38.4,4.6,79,3.9,Yes,Yes,0,None,NotPlaced
5397,Male,IT,8.0,0,72,65,1,1,2,44.0,37.7,0.0,75,3.7,No,Yes,0,None,NotPlaced
5398,Male,EEE,7.5,0,55,71,1,1,1,35.3,18.6,0.0,69,3.6,No,Yes,0,None,NotPlaced
5399,Male,ECE,8.2,1,83,83,2,3,2,65.5,45.5,6.9,90,4.6,Yes,Yes,3,Tier1,Placed
5400,Female,ECE,7.7,1,56,65,0,1,0,34.6,25.3,3.3,71,3.5,No,No,0,None,NotPlaced
5401,Male,ECE,8.6,0,82,83,0,2,2,58.1,60.5,5.3,81,4.4,Yes,Yes,3,Tier2,Placed
5402,Female,CSE,8.2,0,80,88,1,3,0,60.6,43.8,7.0,89,4.8,Yes,Yes,0,None,NotPlaced
5403,Female,EEE,8.6,0,81,88,2,3,2,74.8,59.7,7.6,87,4.8,Yes,Yes,2,Tier2,Placed
5404,Male,CSE,7.5,0,72,70,2,2,0,45.5,30.0,4.2,72,4.5,Yes,Yes,0,None,NotPlaced
5405,Male,Civil,7.2,0,55,75,1,1,1,20.0,14.9,3.3,79,4.3,No,No,0,None,NotPlaced
5406,Female,CSE,8.4,0,81,84,0,0,2,34.8,20.9,0.9,90,4.8,Yes,Yes,2,Tier2,Placed
5407,Female,EEE,8.3,0,68,82,2,3,2,70.3,62.5,5.4,88,4.8,Yes,Yes,3,Tier2,Placed
5408,Male,IT,6.8,2,57,59,0,1,0,20.0,9.8,1.2,71,3.3,No,No,2,Tier3,Placed
5409,Male,IT,7.9,0,70,85,1,3,0,53.9,52.5,7.4,84,4.7,Yes,Yes,2,Tier2,Placed
5410,Male,IT,8.1,0,85,83,1,3,2,72.9,62.9,6.7,90,4.7,Yes,Yes,4,Tier1,Placed
5411,Female,Mechanical,6.5,0,63,69,0,1,1,20.0,19.2,1.6,64,4.1,No,No,0,None,NotPlaced
5412,Male,ECE,7.7,0,55,62,1,3,0,51.1,50.3,7.2,78,4.4,Yes,No,0,None,NotPlaced
5413,Female,Mechanical,8.4,0,79,86,1,2,0,54.8,70.8,5.4,85,4.4,Yes,Yes,3,Tier2,Placed
5414,Male,IT,8.1,0,76,66,1,3,0,60.4,54.0,5.8,88,4.0,Yes,Yes,2,Tier3,Placed
5415,Male,EEE,7.4,0,55,73,1,1,1,26.9,16.3,3.2,71,4.3,No,Yes,0,None,NotPlaced
5416,Male,Mechanical,7.4,0,76,71,1,2,0,37.8,45.6,3.9,80,4.6,No,Yes,1,Tier3,Placed
5417,Male,CSE,8.6,0,81,81,2,3,2,72.4,60.3,7.4,90,4.8,Yes,Yes,2,Tier2,Placed
5418,Male,IT,7.6,1,69,71,1,1,0,40.3,52.2,2.1,79,4.8,No,Yes,0,None,NotPlaced
5419,Male,ECE,7.3,0,55,67,1,1,0,29.4,23.3,1.6,75,4.4,No,No,0,None,NotPlaced
5420,Male,IT,7.5,1,78,85,0,2,0,31.0,39.1,4.9,79,3.7,No,No,2,Tier3,Placed
5421,Male,IT,7.7,1,67,85,0,3,1,52.2,44.1,7.1,84,4.2,Yes,No,0,None,NotPlaced
5422,Male,ECE,7.6,1,72,84,1,1,1,30.2,49.1,3.1,74,4.6,Yes,Yes,0,None,NotPlaced
5423,Female,CSE,8.3,0,73,74,0,3,0,52.2,42.2,4.5,88,4.7,Yes,Yes,3,Tier1,Placed
5424,Male,EEE,6.6,0,55,62,1,2,0,23.0,46.4,5.8,70,4.1,Yes,Yes,0,None,NotPlaced
5425,Male,Mechanical,7.6,1,83,72,1,3,2,60.5,53.9,6.8,89,4.8,Yes,Yes,2,Tier2,Placed
5426,Male,ECE,7.8,0,85,84,2,3,2,50.9,50.1,6.8,86,4.8,No,Yes,3,Tier2,Placed
5427,Female,ECE,7.7,0,69,86,1,3,2,46.3,54.1,8.6,90,4.4,Yes,Yes,2,Tier2,Placed
5428,Male,CSE,7.9,0,68,65,1,3,1,60.8,43.1,7.8,76,3.8,Yes,No,0,None,NotPlaced
5429,Female,Mechanical,7.6,0,62,62,1,2,1,39.8,41.5,4.1,65,4.2,No,Yes,0,None,NotPlaced
5430,Female,IT,7.6,0,68,65,1,2,0,46.1,37.7,3.7,86,4.8,No,Yes,2,Tier2,Placed
5431,Male,ECE,8.1,0,80,81,0,3,1,51.8,44.7,9.5,80,4.6,Yes,Yes,4,Tier1,Placed
5432,Male,Civil,7.6,0,77,85,1,2,1,43.7,38.4,5.5,79,4.8,Yes,Yes,0,None,NotPlaced
5433,Female,ECE,7.7,0,55,66,1,2,1,53.7,47.7,4.2,61,4.0,No,No,0,None,NotPlaced
5434,Male,EEE,8.0,0,76,84,2,3,0,58.0,52.9,6.8,89,4.5,Yes,Yes,3,Tier2,Placed
5435,Male,IT,7.7,0,61,70,1,2,0,50.1,37.5,3.1,78,3.8,No,Yes,0,None,NotPlaced
5436,Female,CSE,7.6,0,55,72,0,1,1,33.4,29.9,0.0,61,3.4,No,Yes,0,None,NotPlaced
5437,Male,EEE,7.7,0,75,73,1,1,2,29.6,8.5,4.5,72,3.7,Yes,Yes,0,None,NotPlaced
5438,Female,CSE,8.1,0,75,86,2,3,2,68.8,64.2,6.2,90,4.7,Yes,Yes,4,Tier1,Placed
5439,Male,EEE,7.9,0,79,71,1,1,0,41.4,48.9,1.8,71,4.4,No,Yes,0,None,NotPlaced
5440,Female,CSE,6.5,0,55,69,1,2,1,21.5,22.3,3.9,64,3.7,No,Yes,0,None,NotPlaced
5441,Male,Mechanical,8.1,0,82,81,2,3,2,67.7,42.6,8.4,90,4.8,Yes,Yes,2,Tier3,Placed
5442,Male,CSE,6.6,0,59,68,2,2,0,26.2,30.9,3.2,73,4.1,No,No,0,None,NotPlaced
5443,Male,ECE,8.1,0,79,87,2,3,2,66.4,48.3,7.3,88,4.5,Yes,Yes,0,None,NotPlaced
5444,Female,EEE,7.4,0,55,64,1,2,0,40.2,35.8,4.5,69,3.8,No,No,0,None,NotPlaced
5445,Male,ECE,6.5,2,55,75,1,1,0,20.0,25.9,1.6,71,4.2,Yes,Yes,0,None,NotPlaced
5446,Male,IT,7.9,0,78,69,1,3,1,49.4,45.9,5.5,77,4.1,Yes,Yes,0,None,NotPlaced
5447,Male,IT,8.1,0,66,82,1,3,0,67.5,62.9,6.3,78,4.0,Yes,Yes,0,None,NotPlaced
5448,Male,IT,8.4,0,87,84,2,3,2,66.2,55.5,7.2,89,4.6,Yes,Yes,2,Tier2,Placed
5449,Male,IT,7.8,0,83,66,1,1,0,42.8,38.3,3.1,77,4.0,Yes,Yes,3,Tier2,Placed
5450,Male,IT,8.4,2,77,84,0,3,2,62.4,56.9,6.9,81,4.8,Yes,No,3,Tier2,Placed
5451,Male,IT,8.7,0,55,64,1,2,0,58.6,47.6,5.7,80,4.5,Yes,Yes,3,Tier2,Placed
5452,Male,IT,7.4,0,70,67,1,3,1,49.6,36.5,5.1,81,4.4,No,Yes,0,None,NotPlaced
5453,Male,Civil,7.5,0,61,68,1,2,1,36.3,36.3,3.8,81,4.2,No,Yes,0,None,NotPlaced
5454,Male,ECE,8.2,0,75,75,2,3,0,73.3,50.2,6.9,88,4.0,Yes,Yes,2,Tier2,Placed
5455,Female,CSE,8.4,0,87,87,2,3,2,68.4,55.1,6.2,87,4.8,Yes,No,2,Tier2,Placed
5456,Male,IT,8.7,0,77,83,2,3,2,70.5,45.8,9.3,83,4.0,Yes,Yes,3,Tier2,Placed
5457,Male,Mechanical,7.7,1,55,64,1,2,0,52.7,40.4,2.8,88,4.1,Yes,Yes,0,None,NotPlaced
5458,Male,CSE,7.6,1,74,85,1,2,0,43.9,33.9,6.2,81,4.7,Yes,Yes,0,None,NotPlaced
5459,Female,ECE,8.5,0,90,83,2,3,2,78.3,55.0,6.8,90,4.8,No,Yes,3,Tier2,Placed
5460,Female,ECE,7.9,0,83,82,2,2,2,49.7,51.7,5.8,90,4.8,Yes,No,3,Tier1,Placed
5461,Female,CSE,6.6,1,84,81,1,1,1,20.0,29.3,3.1,80,3.9,Yes,Yes,0,None,NotPlaced
5462,Male,EEE,7.8,0,74,87,2,3,2,68.4,66.0,8.3,85,4.6,Yes,Yes,0,None,NotPlaced
5463,Male,IT,8.1,0,80,71,2,3,0,66.0,51.6,6.6,77,4.8,Yes,Yes,4,Tier1,Placed
5464,Male,IT,7.2,0,55,72,1,2,1,37.5,29.4,4.4,74,3.7,No,No,0,None,NotPlaced
5465,Male,Mechanical,6.5,1,76,72,1,3,3,32.3,36.6,6.1,84,4.5,No,Yes,0,None,NotPlaced
5466,Male,ECE,8.2,0,76,69,2,2,1,58.3,48.5,3.8,74,4.2,No,Yes,3,Tier2,Placed
5467,Female,Mechanical,8.0,0,80,84,1,3,2,60.1,51.2,7.1,90,4.8,Yes,Yes,2,Tier2,Placed
5468,Female,ECE,7.7,0,68,87,1,3,0,61.0,30.0,6.1,85,4.8,Yes,No,3,Tier2,Placed
5469,Female,EEE,8.2,0,74,88,1,3,0,62.8,57.8,6.3,87,3.7,Yes,Yes,2,Tier2,Placed
5470,Male,EEE,8.5,0,85,87,2,3,2,78.7,68.2,8.6,90,4.8,Yes,Yes,3,Tier1,Placed
5471,Female,CSE,7.4,0,75,66,1,1,0,21.0,20.2,4.9,62,4.1,No,No,0,None,NotPlaced
5472,Male,Mechanical,6.8,0,55,58,1,2,1,32.6,35.7,5.5,71,4.7,Yes,Yes,0,None,NotPlaced
5473,Male,ECE,8.1,0,83,88,1,3,2,53.4,50.3,7.8,90,4.8,Yes,Yes,2,Tier2,Placed
5474,Female,CSE,7.4,0,60,66,1,2,0,44.0,32.6,4.3,82,4.3,No,Yes,0,None,NotPlaced
5475,Male,ECE,7.5,0,78,83,1,3,0,51.0,42.0,7.5,90,4.3,Yes,Yes,4,Tier1,Placed
5476,Male,CSE,6.5,1,55,74,1,1,0,20.0,12.9,2.5,77,4.2,No,Yes,0,None,NotPlaced
5477,Male,Mechanical,6.6,0,71,85,1,1,2,20.0,32.5,4.0,76,4.0,Yes,Yes,0,None,NotPlaced
5478,Female,ECE,7.8,1,55,64,1,1,1,37.7,40.1,3.5,65,3.7,No,No,0,None,NotPlaced
5479,Female,Civil,7.9,0,70,86,1,3,2,52.9,37.9,6.1,82,4.4,Yes,Yes,0,None,NotPlaced
5480,Male,IT,6.8,0,55,66,1,1,1,20.0,26.2,5.8,80,4.3,Yes,Yes,1,Tier3,Placed
5481,Female,ECE,7.6,0,61,64,1,2,2,54.0,46.8,4.1,75,4.6,No,No,0,None,NotPlaced
5482,Male,CSE,8.7,0,81,84,2,3,2,84.5,61.3,7.1,85,4.4,Yes,Yes,4,Tier1,Placed
5483,Male,ECE,8.6,0,70,88,1,3,2,66.6,55.7,6.6,90,4.8,Yes,Yes,4,Tier1,Placed
5484,Female,EEE,7.6,0,56,62,0,1,1,31.3,35.3,1.6,73,3.3,No,No,0,None,NotPlaced
5485,Female,EEE,7.9,0,70,80,0,3,2,52.5,52.2,7.6,88,4.6,Yes,Yes,0,None,NotPlaced
5486,Female,EEE,8.2,0,58,80,1,1,1,46.3,57.9,2.6,76,4.1,No,No,0,None,NotPlaced
5487,Male,Mechanical,7.2,0,55,63,1,1,1,22.0,22.3,2.6,68,3.4,No,No,0,None,NotPlaced
5488,Female,CSE,8.3,0,77,84,2,3,2,72.2,54.8,6.5,68,3.9,Yes,No,2,Tier2,Placed
5489,Male,IT,7.6,0,64,80,1,2,2,47.2,44.9,2.3,82,4.8,Yes,Yes,0,None,NotPlaced
5490,Female,ECE,8.6,0,84,79,2,3,2,71.8,56.9,5.2,90,4.8,Yes,Yes,3,Tier1,Placed
5491,Male,ECE,8.1,0,68,71,0,1,0,49.8,37.7,3.0,83,4.3,Yes,Yes,1,Tier3,Placed
5492,Female,CSE,7.6,0,59,60,1,1,0,42.6,28.1,3.3,63,4.3,Yes,No,0,None,NotPlaced
5493,Male,ECE,8.4,0,55,69,1,1,0,53.7,17.2,2.6,78,4.3,Yes,Yes,1,Tier3,Placed
5494,Male,IT,7.8,0,87,85,2,3,2,53.8,51.2,6.3,85,4.7,Yes,Yes,3,Tier2,Placed
5495,Male,IT,8.6,0,71,88,2,3,2,78.0,49.6,7.3,90,4.8,Yes,Yes,4,Tier1,Placed
5496,Male,EEE,7.6,0,55,84,1,2,0,44.4,31.2,3.9,79,4.2,No,No,0,None,NotPlaced
5497,Male,IT,8.4,0,87,85,2,3,2,74.6,62.2,6.5,85,4.7,Yes,Yes,0,None,NotPlaced
5498,Female,CSE,7.4,0,55,71,0,2,0,42.0,33.4,2.4,73,3.7,No,Yes,0,None,NotPlaced
5499,Male,CSE,7.4,1,55,66,2,2,0,43.1,53.5,3.2,68,3.8,No,Yes,0,None,NotPlaced
5500,Male,Mechanical,7.1,0,72,71,2,1,3,40.2,22.5,3.9,71,4.8,Yes,No,0,None,NotPlaced
5501,Male,Civil,8.1,0,63,70,1,1,0,47.0,57.0,1.0,69,4.8,No,No,0,None,NotPlaced
5502,Male,ECE,7.8,0,72,84,1,3,0,53.5,56.5,6.7,89,4.0,No,Yes,4,Tier1,Placed
5503,Male,ECE,6.6,2,74,75,1,1,0,27.0,33.5,4.4,81,4.4,Yes,Yes,0,None,NotPlaced
5504,Male,Civil,6.7,0,55,82,1,2,0,29.1,39.9,3.2,89,4.7,No,Yes,0,None,NotPlaced
5505,Male,ECE,8.5,0,73,85,2,3,0,71.7,61.1,6.6,85,4.7,Yes,Yes,0,None,NotPlaced
5506,Male,Mechanical,6.5,0,69,62,0,3,1,24.4,10.2,7.0,75,4.3,No,No,1,Tier3,Placed
5507,Male,EEE,8.2,0,78,72,1,2,1,58.2,51.2,5.2,71,3.7,No,Yes,0,None,NotPlaced
5508,Male,ECE,7.0,0,55,63,1,2,0,30.2,15.3,3.4,67,3.5,No,Yes,0,None,NotPlaced
5509,Male,ECE,7.4,0,68,74,0,1,0,26.7,20.9,1.4,72,3.7,Yes,No,0,None,NotPlaced
5510,Male,CSE,7.8,1,75,64,1,2,2,42.9,37.5,6.3,90,4.3,Yes,Yes,0,None,NotPlaced
5511,Male,IT,6.7,0,55,67,1,1,0,20.0,13.5,3.6,75,3.1,Yes,Yes,0,None,NotPlaced
5512,Female,EEE,7.6,0,80,88,1,3,0,51.5,51.4,7.4,87,4.4,Yes,Yes,0,None,NotPlaced
5513,Female,EEE,8.7,0,83,84,0,2,2,60.7,48.3,5.9,84,4.5,Yes,Yes,0,None,NotPlaced
5514,Female,EEE,8.3,0,82,80,2,3,0,72.6,61.5,5.8,82,3.5,Yes,No,0,None,NotPlaced
5515,Male,ECE,7.2,0,55,64,1,2,1,32.1,29.3,4.4,77,4.1,No,Yes,0,None,NotPlaced
5516,Female,CSE,7.7,0,69,64,1,3,0,46.3,40.3,6.7,76,4.5,Yes,No,4,Tier1,Placed
5517,Female,CSE,6.5,2,55,60,1,1,1,20.0,12.5,2.6,62,4.0,No,No,0,None,NotPlaced
5518,Female,ECE,7.4,0,69,68,1,2,0,44.3,27.8,4.8,69,3.6,No,No,0,None,NotPlaced
5519,Male,IT,8.0,0,74,88,0,3,1,50.7,42.4,8.0,90,4.8,Yes,Yes,0,None,NotPlaced
5520,Male,ECE,8.5,0,79,88,2,2,2,63.8,44.2,5.6,81,4.8,Yes,Yes,3,Tier2,Placed
5521,Female,CSE,7.6,0,75,84,1,3,2,49.4,53.6,7.3,88,4.5,Yes,Yes,4,Tier1,Placed
5522,Male,Civil,8.2,0,76,60,0,1,0,38.9,24.1,2.3,88,4.0,No,No,0,None,NotPlaced
5523,Male,ECE,7.2,0,61,67,1,1,0,23.5,41.1,3.4,66,3.9,Yes,No,0,None,NotPlaced
5524,Male,EEE,7.9,0,79,66,2,1,0,41.6,38.8,2.4,81,3.7,Yes,Yes,3,Tier1,Placed
5525,Male,ECE,7.6,1,77,72,1,3,1,58.0,47.7,6.6,73,4.3,Yes,Yes,0,None,NotPlaced
5526,Male,CSE,7.5,0,72,84,1,3,0,52.4,39.4,6.4,78,3.6,No,Yes,0,None,NotPlaced
5527,Male,EEE,8.4,0,74,68,1,3,0,73.2,63.9,7.7,82,4.3,Yes,Yes,2,Tier2,Placed
5528,Male,EEE,7.7,1,82,81,1,1,0,44.2,36.3,1.3,78,4.4,No,Yes,0,None,NotPlaced
5529,Male,ECE,6.5,0,71,72,0,2,2,20.0,24.3,2.9,88,4.6,No,Yes,0,None,NotPlaced
5530,Male,ECE,6.8,1,75,71,1,2,0,28.7,33.8,3.3,78,4.3,Yes,Yes,2,Tier3,Placed
5531,Male,CSE,8.0,0,68,87,1,3,2,56.1,51.7,5.7,79,4.6,Yes,Yes,2,Tier3,Placed
5532,Male,EEE,6.6,1,77,77,0,3,0,31.6,39.9,6.5,87,4.6,Yes,Yes,2,Tier3,Placed
5533,Female,Mechanical,7.5,0,78,81,1,2,1,37.3,36.9,4.6,72,4.5,Yes,Yes,0,None,NotPlaced
